origin,destination,distance
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),York (Fairbank / Oakwood),5.624039378035269
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (Christie),7.253412591156732
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),West Toronto (Dufferin / Dovercourt Village),7.731994482456336
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),West Toronto (Rua Aþores / Trinity),9.50717935996633
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),West Toronto (Brockton / Parkdale Village / Exhibition Place),10.63262523252519
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),North York (North Park / Maple Leaf Park / Upwood Park),5.9808099496367735
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),7.053489124092316
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),York (Runnymede / The Junction North),8.421507756745354
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),West Toronto (High Park / The Junction South),8.906685097492822
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),West Toronto (Parkdale / Roncesvalles Village),10.018844642276802
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),West Toronto (Bloor West Village / Swansea),10.542433132352757
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Queen's Park Ontario Provincial Government,8.05678000977499
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),14.405597285308799
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),15.540517512158635
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (Alderwood / Long Branch),17.62288006282611
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),11.60923483076976
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),12.793542015156357
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),14.689924807828431
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (Islington Avenue),11.615171085435204
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),14.186315776824179
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),16.221895631790854
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),North York (Humber Summit),11.526648325375362
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),North York (Humberlea / Emery),9.840068220839676
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Weston,8.514465433264922
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (Westmount),10.161530671447627
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),12.293741003180672
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),13.692134394326262
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),14.079159893095373
Central Toronto (Roselawn),Central Toronto (Forest Hill North & West),1.7422071269831152
Central Toronto (Roselawn),Central Toronto (The Annex / North Midtown / Yorkville),4.384993381486296
Central Toronto (Roselawn),Downtown Toronto (University of Toronto / Harbord),5.635726235981053
Central Toronto (Roselawn),Downtown Toronto (Kensington Market / Chinatown / Grange Park),6.595384540679089
Central Toronto (Roselawn),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),8.046138486525779
Central Toronto (Roselawn),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),8.201712594660512
Central Toronto (Roselawn),Downtown Toronto (Underground city),7.525363794743724
Central Toronto (Roselawn),North York (Lawrence Manor / Lawrence Heights),2.7682479752185762
Central Toronto (Roselawn),North York (Glencairn),2.3102837082175776
Central Toronto (Roselawn),York (Cedarvale),2.378644710959226
Central Toronto (Roselawn),York (Fairbank / Oakwood),3.534809831806875
Central Toronto (Roselawn),Downtown Toronto (Christie),4.782064441503842
Central Toronto (Roselawn),West Toronto (Dufferin / Dovercourt Village),5.301042212158683
Central Toronto (Roselawn),West Toronto (Rua Aþores / Trinity),7.040136851871297
Central Toronto (Roselawn),West Toronto (Brockton / Parkdale Village / Exhibition Place),8.161883884566588
Central Toronto (Roselawn),North York (North Park / Maple Leaf Park / Upwood Park),5.423751779049838
Central Toronto (Roselawn),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),5.68167748163231
Central Toronto (Roselawn),York (Runnymede / The Junction North),6.578859993786683
Central Toronto (Roselawn),West Toronto (High Park / The Junction South),6.656717821542739
Central Toronto (Roselawn),West Toronto (Parkdale / Roncesvalles Village),7.625771265766769
Central Toronto (Roselawn),West Toronto (Bloor West Village / Swansea),8.400673373327246
Central Toronto (Roselawn),Queen's Park Ontario Provincial Government,5.796516172355775
Central Toronto (Roselawn),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),15.599156484473154
Central Toronto (Roselawn),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),13.286095136354207
Central Toronto (Roselawn),Etobicoke (Alderwood / Long Branch),15.547564861105204
Central Toronto (Roselawn),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),9.693503999117516
Central Toronto (Roselawn),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),10.610469848868195
Central Toronto (Roselawn),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),12.658820670296175
Central Toronto (Roselawn),Etobicoke (Islington Avenue),10.076610826945558
Central Toronto (Roselawn),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),12.598591836763925
Central Toronto (Roselawn),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),14.707988991799427
Central Toronto (Roselawn),North York (Humber Summit),12.257118330002871
Central Toronto (Roselawn),North York (Humberlea / Emery),10.091272115169367
Central Toronto (Roselawn),Weston,7.852837447304261
Central Toronto (Roselawn),Etobicoke (Westmount),9.249122813880549
Central Toronto (Roselawn),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),11.403459258000654
Central Toronto (Roselawn),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),13.965459102443356
Central Toronto (Roselawn),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),13.780268846411706
Central Toronto (Forest Hill North & West),Central Toronto (The Annex / North Midtown / Yorkville),2.6472428918149564
Central Toronto (Forest Hill North & West),Downtown Toronto (University of Toronto / Harbord),3.8969228818776402
Central Toronto (Forest Hill North & West),Downtown Toronto (Kensington Market / Chinatown / Grange Park),4.8618198882498636
Central Toronto (Forest Hill North & West),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),6.329525166288434
Central Toronto (Forest Hill North & West),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),6.463278696095997
Central Toronto (Forest Hill North & West),Downtown Toronto (Underground city),5.786663760300041
Central Toronto (Forest Hill North & West),North York (Lawrence Manor / Lawrence Heights),4.206308985377689
Central Toronto (Forest Hill North & West),North York (Glencairn),3.1565193064315085
Central Toronto (Forest Hill North & West),York (Cedarvale),1.6068468870470347
Central Toronto (Forest Hill North & West),York (Fairbank / Oakwood),3.2271374502782177
Central Toronto (Forest Hill North & West),Downtown Toronto (Christie),3.220198470285717
Central Toronto (Forest Hill North & West),West Toronto (Dufferin / Dovercourt Village),4.032792165162129
Central Toronto (Forest Hill North & West),West Toronto (Rua Aþores / Trinity),5.423491005075562
Central Toronto (Forest Hill North & West),West Toronto (Brockton / Parkdale Village / Exhibition Place),6.64413778042732
Central Toronto (Forest Hill North & West),North York (North Park / Maple Leaf Park / Upwood Park),6.313838771828667
Central Toronto (Forest Hill North & West),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),5.935939966260294
Central Toronto (Forest Hill North & West),York (Runnymede / The Junction North),6.269063923325658
Central Toronto (Forest Hill North & West),West Toronto (High Park / The Junction South),5.75613622380399
Central Toronto (Forest Hill North & West),West Toronto (Parkdale / Roncesvalles Village),6.398655033642697
Central Toronto (Forest Hill North & West),West Toronto (Bloor West Village / Swansea),7.609720848140342
Central Toronto (Forest Hill North & West),Queen's Park Ontario Provincial Government,4.06332575616448
Central Toronto (Forest Hill North & West),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),15.974065363537632
Central Toronto (Forest Hill North & West),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),12.238326435673716
Central Toronto (Forest Hill North & West),Etobicoke (Alderwood / Long Branch),14.724491894503569
Central Toronto (Forest Hill North & West),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),9.16137068216353
Central Toronto (Forest Hill North & West),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),9.705806835348824
Central Toronto (Forest Hill North & West),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),11.924828497320798
Central Toronto (Forest Hill North & West),Etobicoke (Islington Avenue),9.936891886254728
Central Toronto (Forest Hill North & West),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),12.349616433512834
Central Toronto (Forest Hill North & West),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),14.494151437988185
Central Toronto (Forest Hill North & West),North York (Humber Summit),13.572035677118187
Central Toronto (Forest Hill North & West),North York (Humberlea / Emery),11.214864265479209
Central Toronto (Forest Hill North & West),Weston,8.51661104735721
Central Toronto (Forest Hill North & West),Etobicoke (Westmount),9.673495667115967
Central Toronto (Forest Hill North & West),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),11.778700933797344
Central Toronto (Forest Hill North & West),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),15.033115828956072
Central Toronto (Forest Hill North & West),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),14.516088592788483
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (University of Toronto / Harbord),1.2508598225067682
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (Kensington Market / Chinatown / Grange Park),2.216250449000474
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),3.705674935374345
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),3.877382803974567
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (Underground city),3.2046113876170197
Central Toronto (The Annex / North Midtown / Yorkville),North York (Lawrence Manor / Lawrence Heights),6.598529838224161
Central Toronto (The Annex / North Midtown / Yorkville),North York (Glencairn),5.240294811230213
Central Toronto (The Annex / North Midtown / Yorkville),York (Cedarvale),2.9573203886894
Central Toronto (The Annex / North Midtown / Yorkville),York (Fairbank / Oakwood),4.159452563868766
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (Christie),1.4888989058202724
Central Toronto (The Annex / North Midtown / Yorkville),West Toronto (Dufferin / Dovercourt Village),2.902093877903503
Central Toronto (The Annex / North Midtown / Yorkville),West Toronto (Rua Aþores / Trinity),3.0672338011494107
Central Toronto (The Annex / North Midtown / Yorkville),West Toronto (Brockton / Parkdale Village / Exhibition Place),4.470625652257671
